"DATE","TOTAL","NGAS","WIND","LIGNITE","COAL","IMCOAL","TCOAL","GEOTHERMAL","DAMHYDRO","BIOMASS","RIVER","VRE","OTHER","EUASTOTAL","EUASNGAS","EUASWIND","EUASLIGNITE","EUASCOAL","EUASIMCOAL","EUASTCOAL","EUASGEOTHERMAL","EUASDAMHYDRO","EUASBIOMASS","EUASOTHER","PRIVTOTAL","PRIVNGAS","PRIVLIGNITE","PRIVCOAL","PRIVIMCOAL","PRIVTCOAL","PRIVGEOTEHRMAL","PRIVDAMHYDRO","PRIVBIOMASS","PRIVOTHER","REALTOTAL","REALNGAS","REALWIND","REALLIGNITE","REALCOAL","REALIMCOAL","REALGEOTHERMAL","REALDAMHYDRO","REALBIOMASS","REALOTHER","PDEMAND","REALDEMAND","DEMAND","RESDEMAND","PTFTL","USDTL","TTF","WVOL","YEAR","MONTH","DAY","WDAYNO","WEEKEND","COVID","GOVERNOR","NT3","PT3","NT7","PT7","NT14","PT14","TimeVar"
2019-07-19,1.86190979601284,-0.343937779854059,0.087223159558782,0.552117036607571,0.129240173433912,0.496277302389409,1.17763451243089,0.0400682181730212,0.904894367151833,0.0253803721029175,-0.0418411711585831,0.045381988400198,0.0124881176080428,0.86184503984434,0.184015966931599,0.00461450788440242,-0.0297096295863737,0,-0.0298566605004056,-0.0595662900867788,0,0.731942799760581,0,0.000838055354532907,1.00006475616853,-0.527953746785656,0.581826666193942,0.129240173433912,0.526133962889816,1.23720080251767,0.0400682181730212,0.172951567391254,0.0253803721029175,0.0116500622535101,-0.767863061767017,-1.43944128495722,0.197169682674894,0.190379579259542,0.0229210759502205,-0.257345572535296,0.0103081149652713,0.617469003036682,-0.0324999230936791,-0.0768237370674241,-1037.5,466.542083333334,-0.0279087881170774,-0.0284323738051331,0.00349732915944578,-0.000298662171385633,0.00742462807427779,0.0070093940170185,2019,7,19,5,0,0,"UYSAL",0,0,0,0,0,0,315
2019-07-20,-0.161669075733315,-2.79057620299639,2.14376121788686,0.759119139427057,-0.148418522791772,0.829394473586763,1.44009509022205,0.0693234311400106,-1.37573970499299,0.0256722153834277,0.291152656192588,2.43491387407945,0.0346422214311155,-1.10077434694277,0.225964734695279,0.00875399783541428,-0.255837876246889,0,0.0716743799691471,-0.184163496277743,0,-1.14895357149495,0,-0.00237601170077312,0.939105271209442,-3.01654093769167,1.01495701567395,-0.148418522791772,0.757720093617621,1.6242585864998,0.0693234311400106,-0.226786133498035,0.0256722153834277,0.0370182331318885,-0.447145280926236,-2.86148862037823,2.30798044807846,-0.00341686019460496,-0.0138473700300741,0.553596091321936,0.0592297873313332,-1.21175589024833,0.0389663381166029,0.683590795076663,-1545.83333333334,-880.876250000001,-0.0430835861363121,-0.0715655287791161,-0.0416526048383687,-0.0105275286058186,0.00742462807427779,0.0133842680752826,2019,7,20,6,1,0,"UYSAL",0,0,0,0,0,0,316
2019-07-21,0.446993617421114,-4.88822758421029,3.73532909505716,-0.488053200316383,0.220061152336454,0.177892511516855,-0.0900995364630717,0.212867704741891,1.10830513741499,0.0924696096805755,0.205563397066776,3.94089249212394,0.0707857941330892,1.32739540868036,0.50772863212049,-0.00704097261950771,-0.210381306334697,0,-0.269897711589439,-0.480279017924135,0,1.34643731308343,0,-0.0394505459799182,-0.880401791259231,-5.39595621633078,-0.277671893981687,0.220061152336454,0.447790223106288,0.390179481461054,0.212867704741891,-0.238132175668444,0.0924696096805755,0.110236340113008,-0.530087644618916,-4.7711103593865,3.17608047930812,-0.209373930877604,0.178577994123276,0.413601996619644,0.176372528658818,0.53342237164787,0.0762165426885749,-0.103875267401095,-2987.5,-3345.96375,-0.0889226492149771,-0.13681639943028,-0.156709547712556,-0.0105275286058186,0.00742462807427779,0.023627157519943,2019,7,21,7,1,0,"UYSAL",0,0,0,0,0,0,317
2019-07-22,0.0320876454729273,6.67471561880051,-1.87894372695248,-2.63098923842328,-0.174695322172304,-1.19904921673287,-4.00473377732846,-0.312261613861428,0.511631808335146,-0.151089171624067,-0.736122144048996,-2.61506587100148,-0.0711093478473095,-0.51568214446932,-0.826168376927956,-0.00298771022889056,-1.02594427775046,0,0.531659281099179,-0.494284996651281,0,0.788253875543887,0,0.0195050637949281,0.547769789942222,7.50088399572847,-1.60504496067282,-0.174695322172304,-1.73070849783205,-3.51044878067718,-0.312261613861428,-0.276622067208737,-0.151089171624067,-0.0906144116422377,1.04488671849704,6.59769564667993,-1.66501589070491,-2.34990720348814,-0.218949866956341,-1.0894891294357,-0.307388776718699,0.822946397529059,-0.152378106617725,-0.592626351790443,4904.16666666666,4786.66583333334,0.142071347181099,0.174104346589019,0.18279595078956,-0.0105275286058186,-0.0624756172546861,0.00381535983407899,2019,7,22,1,0,0,"UYSAL",0,0,0,0,0,0,318
2019-07-23,3.83225468696288,3.52430202992473,-1.67505119353059,0.625453118018697,0.108653359308347,0.555745989252475,1.28985246657951,-0.0412334009046782,0.67447365658024,-0.00333034052226466,0.0547329648585704,-1.62031822867202,0.00850850397736869,1.2699378938959,0.169491240578802,0.0082003012649714,0.0527021268499479,0,0.0859741764641884,0.138676303314135,0,0.952658607735952,0,0.000911441002035163,2.562316793067,3.35481078934592,0.572750991168748,0.108653359308347,0.469771812788288,1.15117616326538,-0.0412334009046782,-0.278184951155715,-0.00333034052226466,0.00759706297533347,-0.182760790702247,3.02058627423643,-2.1738444627545,0.0400405730903159,-0.00520352768518717,-0.569679560569089,-0.0953189015964351,-0.324083904951156,-0.0101261304230241,-0.0651311500495915,-287.5,1558.48708333333,-0.0077944478205918,0.0115497523933019,0.0288849864130336,0.00651329736234318,0.0564473124233356,0.000778852942143998,2019,7,23,2,0,0,"UYSAL",0,0,0,0,0,0,319
2019-07-24,-1.61577037596223,0.600280280134566,-1.27404653028299,0.788265977388578,-0.0264823158720646,0.324829771156313,1.08661343267284,-0.0600450884359984,-1.85923334475527,-0.0355943485114686,-0.084103895858024,-1.35815042614101,0.0103591190741188,-1.21955666164027,-0.246790179041037,-0.0029681216407316,-0.0650604992727448,0,0.761615563221167,0.696555063948423,0,-1.67059050906101,0,0.00423708415408859,-0.396213714321959,0.847070459175612,0.853326476661323,-0.0264823158720646,-0.436785792064853,0.390058368724411,-0.0600450884359984,-0.188642835694265,-0.0355943485114686,0.00612203492003027,0.167792269845506,0.429240485351322,-0.514335117733632,1.25128888771875,-0.0841683219269347,0.970173983386847,0.0292164792630736,-1.65811602167641,0.0410145917681404,-0.29652269630565,945.833333333336,-91.7641666666677,0.0254170319115126,0.0413495190830524,-0.00409351638537991,0.00176261194151661,-0.0648486467409248,0.000235442811605008,2019,7,24,3,0,0,"UYSAL",0,0,0,0,0,0,320
2019-07-25,-1.68255414640181,-1.16919138639131,0.504035547074173,-0.170413691925596,-0.0352695341747493,0.191603646279169,-0.0140795798211855,-0.0424227808063318,-1.06633154266042,0.0381100899126617,0.0880980411296965,0.592133588203874,-0.0207725348390998,-0.696587061100988,-0.174955894667813,-0.00777756681591324,0.108956511105534,0,0.632349464407158,0.741305975512691,0,-1.28285001612607,0,0.0276904409961121,-0.985967085300828,-0.994235491723501,-0.279370203031126,-0.0352695341747493,-0.440745818127986,-0.755385555333866,-0.0424227808063318,0.216518473465646,0.0381100899126617,-0.0484629758352118,0.06423717170793,-1.22281805655227,0.669271839037123,-0.0736903691762958,0.0196354701802202,0.66359472264876,0.00425053855834534,-0.302386798532751,0.00693055443983703,0.299449271104963,962.5,-94.6504166666709,0.025218300546026,0.0183002011228801,-0.01118698260027,0.00616229269453639,-0.00497513464011368,-0.001700498900816,2019,7,25,4,0,0,"UYSAL",1,0,1,0,1,0,321
2019-07-26,-0.508150596024777,-0.890952896394424,-1.81841896177413,0.0450000605384933,0.00334689395611565,-0.144902845029836,-0.0965558905352211,0.0114962997009396,2.2175880904948,0.0103897542789074,0.0655472176973584,-1.75287174407678,-0.00724420949299376,2.18430759748793,0.0480541065123576,0.00487611355903947,0.016329048139279,0,-0.0139171479476987,0.00241190019158122,0,2.12281565469588,0,0.00614982252907423,-2.69245819351271,-0.939007002906784,0.0286710123992115,0.00334689395611565,-0.130985697082139,-0.0989677907268138,0.0114962997009396,0.0947724357989257,0.0103897542789074,-0.0133940320220681,-0.316287068745922,-0.0668503548063839,-2.36028454747249,0.218668452867245,0.018401961571916,-0.26010053229167,-0.00119462031643947,2.03536401485123,-0.0118983839591119,0.111606940809792,-66.6666666666642,-0.914583333331393,-0.00172637073519688,0.018612569300112,0.0277802591274101,-0.0025235279676552,-0.00600301952787508,-0.003867755664632,2019,7,26,5,0,0,"UYSAL",1,0,1,0,1,0,322
2019-07-27,2.2434032903972,-0.383804523036058,-0.299654169323397,1.09572773828035,0.15119307141543,1.53798158224355,2.78490239193933,0.159990347563327,-0.153550773581053,-0.0714518751685397,0.0722487896650863,-0.227405379658311,0.13472310233851,0.540255974807895,-0.56874689698103,-0.00956933877028461,0.516475298078837,0,0.00965672104458015,0.526132019123417,0,0.604625356925936,0,-0.0121851654901443,1.70314731558932,0.184942373944974,0.579252440201518,0.15119307141543,1.52832486119897,2.25877037281591,0.159990347563327,-0.758176130506992,-0.0714518751685397,0.146908267828654,-0.2092622149829,-0.404310518476628,-0.712308044106345,0.398359090808132,0.0500746556569356,0.933087462803869,0.0950902994971132,-0.416783159798911,0.0668200825315112,-0.219292083898584,-2875,-1549.54875,-0.0774363160484004,-0.0748301655576586,0.00423746929284974,-0.00752062018549182,-0.00600301952787508,-0.013598757557902,2019,7,27,6,1,0,"UYSAL",1,0,1,0,1,0,323
2019-07-28,-1.01655365357504,-6.52512416744374,0.205172757425108,1.11598832476978,0.192938196072084,2.0957078102678,3.40463433110968,0.204401677921354,1.21996282501039,0.237876452314912,0.192171210134439,0.397343967559548,0.0443512599528035,1.37449113481872,0.00966387268833557,0.00217606937325702,0.755341936044818,0,0.535927243943777,1.2912691799886,0,0.100179444199838,0,-0.0287974314313013,-2.39104478839378,-6.53478804013208,0.360646388724966,0.192938196072084,1.55978056632403,2.11336515112108,0.204401677921354,1.11978338081056,0.237876452314912,0.073148691384105,-0.352114020647534,-5.91646107407884,0.171481521086461,1.30048863195775,0.119857416757773,2.04923590984721,0.213426876814904,0.920231018146403,0.0722377305209497,0.717387948299867,-3387.5,-3451.04541666667,-0.0996720711009527,-0.104238367117025,-0.0438958876707947,-0.00752062018549182,-0.00600301952787508,-0.0207221540571911,2019,7,28,7,1,0,"UYSAL",1,0,1,0,1,0,324
2019-07-29,-0.288947453592584,8.98057086714995,-4.5936862174287,-1.96698192732276,-0.268286228750459,-2.88296715575826,-5.11823531183148,-0.306457137162697,1.91148434376277,-0.148168753184244,-0.750423792840597,-5.3441100102693,-0.264031452057579,3.52536964336794,1.83115137220963,-0.00917120203700543,-0.280228593418871,0,-0.425568745005017,-0.705797338423888,0,2.40535433247027,0,0.00383247914891485,-3.81431709696051,7.14941949494032,-1.68675333390389,-0.268286228750459,-2.45739841075325,-4.41243797340759,-0.306457137162697,-0.493869988707504,-0.148168753184244,-0.267863931206494,0.702241157765798,8.59697184362377,-3.97716325266396,-1.06846271907855,-0.185505998535964,-2.88576122491344,-0.295636973123888,1.71846026282765,-0.174497090318308,-1.02616369005153,4941.66666666667,5068.00708333334,0.142275441855309,0.201941038568989,0.0757760125696763,-0.00752062018549182,-0.0156766800874863,-0.0174079180668353,2019,7,29,1,0,0,"UYSAL",0,0,1,0,1,0,325
2019-07-30,-1.36539618223448,2.46726556892506,-0.33353789248888,0.862869062109798,-0.13638986698404,-1.69043171632824,-0.963952521202479,-0.0762520931754191,-2.23344006906859,-0.0364817677465924,-0.237247804896299,-0.57078569738518,0.0482503974187045,-2.533306832219,-0.144457710161864,0.00331407865946887,0.654025444000614,0,-0.890137687150157,-0.236112243149543,0,-2.15582730055958,0,-0.000223657007474676,1.16791064998449,2.61172327908693,0.208843618109182,-0.13638986698404,-0.80029402917808,-0.727840278052945,-0.0762520931754191,-0.0776127685090087,-0.0364817677465924,0.0484740544261791,0.16409574173214,2.55216079556197,-0.350879032517741,0.317782464809113,-0.0484595498232185,-1.40347966261028,-0.0690497192623347,-0.599895493911415,-0.00576869161687898,-0.228315368897097,1716.66666666666,1316.08916666666,0.045039856362008,0.0512117299352575,-0.0128182235675194,-0.00517566471390318,-0.0020408170348527,-0.0079567623962732,2019,7,30,2,0,0,"UYSAL",0,0,1,0,1,0,326
2019-07-31,-0.784003292952775,0.782740936765386,1.50848065520432,-0.474046476466649,0.0129784688794297,-0.935028800319092,-1.39609680790632,-0.0483843412353224,-1.28104808212685,0.00572127456655058,-0.342627654689107,1.16585300051521,-0.0127892735314225,0.903875179991498,0.989935526119385,0.00598349302032198,0.103771000314323,0,0.00860784591037023,0.112378846224694,0,-0.204371585984454,0,-5.10993884512562e-05,-1.68787847294425,-0.207194589354,-0.577817476780972,0.0129784688794297,-0.943636646229464,-1.508475654131,-0.0483843412353224,-1.0766764961424,0.00572127456655058,-0.0127381741429712,0.0897064482638541,0.888494541179856,1.9677912349148,-0.382936856234959,0.0129802340708787,-0.566732638528968,-0.0431498244915678,-1.33009004851592,-0.0481818440810947,-0.408468350049149,795.833333333336,177.877083333333,0.0202112588576515,0.00757167047544804,0.0093363779466884,-0.0100553619587331,0.116533816255952,-0.0069798273151326,2019,7,31,3,0,0,"UYSAL",0,0,1,0,1,0,327
2019-08-01,0.509193134341189,-2.89099387092891,2.58776707062558,-0.518841609204433,-0.013797976330141,0.673452071475097,0.140812485940529,-0.0190366714580466,0.812274078723071,-0.0458402269044123,-0.0653605769341481,2.52240649369143,-0.0104291547224857,-0.577831882990765,-0.817429174175746,0.0029077782316872,-0.337689789093097,0,0.476060909453317,0.138371120360218,0,0.107749779922653,0,-0.00943138732957595,1.08702501733193,-2.07356469675316,-0.181151820111332,-0.013797976330141,0.197391162021781,0.00244136558030306,-0.0190366714580466,0.704524298800418,-0.0458402269044123,-0.000997767392909799,3.69514862499622,-2.08584660476838,3.04103348595928,0.137853022201867,0.0302946198603027,1.34127667036179,0.0166708724216866,0.877312496785699,0.0116925312355729,0.324861530938393,29.1666666666642,-1362.82125,0.000733022704167752,-0.0271669977214017,-0.0229654123822174,-0.00868974964035885,0.116570179231174,-0.0042779868910502,2019,8,1,4,0,0,"UYSAL",0,0,1,0,1,0,328
2019-08-02,0.240043762754908,-0.241561130538859,0.942882373588453,-0.0898291939543565,-0.0690385649844274,-0.246197433317057,-0.405065192255847,-0.0201562752446052,0.0527165228828252,0.060129010947369,-0.0956376300634156,0.847244743525037,-0.053263916561002,1.25698554737651,1.06831917137193,-0.0013148981302205,-0.286973738913681,0,0.133130126548799,-0.153843612364882,0,0.329938264525733,0,0.0138866219739419,-1.01694178462159,-1.3098803019108,0.197144544959324,-0.0690385649844274,-0.379327559865857,-0.251221579890959,-0.0201562752446052,-0.277221741642907,0.060129010947369,-0.067150538534944,-0.013122940844525,-0.29513902142283,0.558780282866621,0.074801817642653,0.0252985221892461,-0.201942762103926,-0.017909753090269,-0.128953768300537,0.0313850238137459,-0.0594432824392248,-41.6666666666642,-232.454166666663,-0.00104733985275551,-0.0105942509989241,-0.0113027673313919,0.0105906863341607,-0.0283095828411124,-0.0051138768528343,2019,8,2,5,0,0,"UYSAL",0,0,0,0,1,0,329
2019-08-03,1.7886728769636,2.58089717677194,-3.74531445731063,0.938636762870512,0.123909033065918,0.0899941005329339,1.15253989646937,0.0858127630758754,1.37422397344987,0.0632135979015248,0.142045299536142,-3.60326915777449,0.135254627069503,2.80604655545651,0.802286111411301,-0.0111122820027702,0.305333302791388,0,0.268398512045167,0.573731814836555,0,1.46525082033462,0,-0.024109909123192,-1.01737367849292,1.77861106536065,0.633303460079123,0.123909033065918,-0.178404411512233,0.578808081632808,0.0858127630758754,-0.0910268468847528,0.0632135979015248,0.159364536192695,-0.00797434777845751,1.79481575460431,-3.96508727030562,0.580210862058808,0.0566215311948017,0.511277343926427,0.120830642441648,0.47003373111362,0.0712725385532432,0.352050518634299,-2479.16666666666,-1882.38541666666,-0.0643778578072336,-0.0243835565198651,0.00981570351876648,-0.000107503762735384,-0.0283095828411124,-0.0026918299521457,2019,8,3,6,1,0,"UYSAL",0,0,0,0,1,0,330
2019-08-04,-3.50405579142544,-9.4288853798961,4.1838728697389,1.75514296064178,0.263114855178579,1.05364547434437,3.07190329016473,0.147839047061181,-2.12509414548425,0.0822873179685141,0.488895507926476,4.67276837766537,0.0751257010951063,-7.0571700134989,-4.50244273977067,0.0110768303344337,0.91481741248285,0,0.186135438251881,1.10095285073473,0,-3.6632798478786,0,-0.00347710691879351,3.55311422207347,-4.92644264012543,0.840325548158932,0.263114855178579,0.867510036092494,1.97095043943001,0.147839047061181,1.53818570239435,0.0822873179685141,0.0786028080138997,0.0239203734635822,-8.83964162262876,4.47307794623401,1.74062879110343,0.171057458427212,0.750762163545666,0.247585183809502,0.0194970102043506,0.143899985890914,1.31705345687727,-3450,-3910.8625,-0.0970998894542952,-0.149285625488986,-0.0370940859522353,-0.000107503762735384,-0.0283095828411124,-0.0113579309514838,2019,8,4,7,1,0,"UYSAL",0,0,0,0,1,0,331
2019-08-05,1.01364831257905,3.78761480210652,1.87257737378798,-1.90023749651479,-0.260570182098296,-2.46587549659203,-4.62668317520513,-0.193141362274506,1.07968790159211,-0.195093156804309,-0.604672275178519,1.26790509860946,-0.106641795445082,2.7415711082236,0.978359895838017,-0.00312149674123461,-0.441209137134793,0,-0.441240351869419,-0.882449489004212,0,2.65453054097251,0,-0.00574834284148396,-1.72792279564455,2.8092549062685,-1.45902835938,-0.260570182098296,-2.02463514472262,-3.74423368620091,-0.193141362274506,-1.5748426393804,-0.195093156804309,-0.100893452603598,-0.00564934666442696,3.09953055349031,1.89489565015199,-1.17522507364716,-0.189499517565462,-1.57245485129285,-0.203263561842651,-0.602865543135501,-0.178796003737012,-1.07797099908608,4962.5,3804.15833333333,0.136866342732805,0.122229601407629,0.0342220967166282,-0.000107503762735384,-0.0468569528785645,0.0011963744258711,2019,8,5,1,0,0,"UYSAL",0,0,0,0,1,0,332
2019-08-06,-1.94458562936659,-0.763989928960747,0.727447523314858,-0.993737454465746,-0.378504519749276,0.558152631573165,-0.814089342641857,-0.0644546870708895,-1.4893587103643,-0.0165400406523338,0.494303946528639,1.2217514698435,-0.0179043895199498,-2.60099152859308,0.149061721870884,0.0105151998360152,-0.753529921013026,0,-0.0373375543648686,-0.790867475377894,0,-1.98657988328409,0,0.0168789083620155,0.656405899226492,-0.913051650831632,-0.240207533452722,-0.378504519749276,0.595490185938035,-0.0232218672639597,-0.0644546870708895,0.497221172919788,-0.0165400406523338,-0.0347832978819652,-0.0017866874511725,0.797003185728364,0.702252872045417,-0.837696369787249,-0.295709811237717,0.518258027670921,-0.0131520353257968,-0.852313737796091,0.0251970849596949,-0.0456259037087348,1129.16666666666,336.847499999996,0.028689841554538,0.0143784036286405,-0.0155879538113695,-0.00447162881781704,-0.0459594600473583,0.0028392679320817,2019,8,6,2,0,0,"UYSAL",0,0,0,0,1,0,333
2019-08-07,2.52751130434878,2.29285981664297,-0.905175052507937,-0.370197866696202,0.0178262879654247,0.592202549459603,0.239830970728825,0.0503615895901224,1.0334184806109,-0.0225022358066197,-0.185231115771597,-1.09040616827953,0.0239488508620948,0.679707108322184,0.293593715028677,-0.000214117981868035,-0.3794203921464,0,0.182428210631107,-0.196992181515292,0,0.567319170507322,0,0.016000522283348,1.84780419602657,1.99926610161429,0.00922252545019653,0.0178262879654247,0.409774338828493,0.436823152244109,0.0503615895901224,0.466099310103583,-0.0225022358066197,0.00794832857874683,-0.00403778031322588,1.21252433246781,-1.35968577622692,-1.17422448755545,-0.0669400390313895,0.175064606964842,0.0253767963244775,1.18975661582169,-0.0225015431241866,0.0165917140458989,-1200,-139.013333333329,-0.030517307798144,-0.0177297272706767,0.00828749964591857,-0.00441939839926886,0.0411507076114748,-0.000390339254861496,2019,8,7,3,0,0,"UYSAL",0,0,0,0,1,0,334
2019-08-08,-0.263935031519125,0.715791078141439,-2.72754921736693,-0.634548599150635,0.00736247653943489,-0.141403718832411,-0.768589841443614,-0.000978403890749213,2.32711468606765,0.0617053123395259,0.013474656866225,-2.71407456050071,0.115096697767334,2.61434160976767,0.384514795136718,-0.000213429804949518,-0.36074180650521,0,0.0309429923888271,-0.329798814116383,0,2.55143549795588,0,0.00840356059639999,-2.87827664128678,0.331276283004721,-0.273806792645424,0.00736247653943489,-0.172346711221234,-0.438791027327227,-0.000978403890749213,-0.224320811888235,0.0617053123395259,0.106693137170934,0.00490207308490653,0.935623022941382,-2.63483307401217,-0.538111129177068,-0.0106801780407249,-0.283688214629898,-0.06634457022815,2.3945687843085,0.0363322629372871,0.172035168985748,-187.5,19.2474999999977,-0.00485359309066347,0.0262680939575439,0.0104237472061941,-0.00829609107652973,0.056647035664652,-0.0055507556597757,2019,8,8,4,0,0,"UYSAL",0,0,0,0,1,0,335
2019-08-09,1.69674583547332,-1.04681737237972,1.34506163645029,0.504858850676035,0.0530856224951024,0.652067129654579,1.21001160282572,0.139152573801016,-0.0767229510236973,0.0345310803766343,0.035472380255329,1.38053401670562,0.0560568851677409,-1.10623642681892,0.133204823572918,0.000198977082922082,-0.141541698292342,0,0.102291998144215,-0.0392497001481269,0,-1.17943890289655,0,-0.0209516244300801,2.80298226229224,-1.18002219595263,0.646400548968378,0.0530856224951024,0.549775131510366,1.24926130297385,0.139152573801016,1.10271595187286,0.0345310803766343,0.0770085095978209,0.00770763003929176,-1.64751088732786,1.54933080749336,0.58261638779358,0.0137253679669846,0.465731789470404,0.0984585107775375,-0.808207500279913,0.00722184285261751,-0.253658688707412,-1300,-807.004166666666,-0.0343154751728676,-0.0500266697723575,-0.00734155024364025,-0.00208025476014795,-0.0041493835468116,-0.0010025004774615,2019,8,9,5,0,0,"UYSAL",0,0,0,0,0,0,336
2019-08-10,1.82092145379154,-10.123219516634,6.62692274831476,2.58336080965237,-0.670110520749404,2.58944844285187,4.50269873175483,0.442888446547494,-0.794057162424107,0.0992105913266665,0.862707729004194,7.48963047731896,0.20376988590167,-2.38162938359524,-3.68929046002033,0.0136146822270329,1.08656364235993,0,0.662799548847099,1.74936319120703,0,-0.503677944606199,0,0.0483611475972283,4.20255083738678,-6.43392905661364,1.49679716729243,-0.670110520749404,1.92664889400477,2.7533355405478,0.442888446547494,-0.290379217817908,0.0992105913266665,0.155408738304442,0.0181164373494056,-10.1042143782222,6.47102790043624,2.1858098223978,0.224914551743143,1.59678700338608,0.404361888948924,-1.65667933210909,0.15676861382103,0.739340366947468,-7141.66666666667,-6404.3725,-0.212929583330546,-0.302764930994092,-0.00761597934039848,0.00118664039555827,-0.0041493835468116,0.0039743033158012,2019,8,10,6,1,0,"UYSAL",0,0,0,0,0,0,337
2019-08-11,-0.683782590692246,-7.36957541112208,3.97708572413487,3.75593813534459,0.465491186930782,-2.8427196169325,1.37870970534288,0.397943151039868,0.197733305313729,0.235431989512285,0.3052083180392,4.28229404217407,0.193680627047026,-1.88313478027025,-0.801937752882406,0.00264782735624317,2.32719226003177,0,-1.33154670826251,0.995645551769265,0,-2.09194009125227,0,0.0124496847389203,1.19935218957801,-6.56763765823968,1.42874587531282,0.465491186930782,-1.51117290866999,0.38306415357361,0.397943151039868,2.289673396566,0.235431989512285,0.181230942308106,-0.0434428624462981,-7.79472374856691,3.3840717781304,3.80567286353651,0.200372934362952,-1.58392980469658,0.397157726243353,0.708638072458289,0.143812907009416,0.695484409076272,-4479.16666666666,-4757.48125,-0.16114355339236,-0.216392924940623,-0.704549985078075,0.00118664039555827,-0.0041493835468116,0.117101838629472,2019,8,11,7,1,0,"UYSAL",0,0,0,0,0,0,338
2019-08-12,-1.52885426215786,0.665023035699087,-1.84525395636939,-1.47428502597293,-0.0840178398951372,0.545797582008252,-1.01250528385982,-0.174245146923296,1.5699006807013,-0.0630880522103243,-0.299975760769172,-2.14522971713856,-0.368709778426254,0.00939715958383758,-0.0689142782740073,0.00629727416818691,-0.516789623261049,0,-0.154189377192129,-0.670979000453177,0,0.846465811268756,0,-0.103472647125916,-1.53825142174169,0.733937313973095,-0.957495402711874,-0.0840178398951372,0.69998695920038,-0.341526283406637,-0.174245146923296,0.723434869432548,-0.0630880522103243,-0.265237131300338,0.0487825186997384,0.879919053094367,-1.35982034518675,-1.57001871321228,-0.117929035373432,0.703288047929256,-0.100212042161562,2.71922259660864,-0.0751204376907679,-1.03054660530775,1075,969.345416666667,0.0411082255106159,0.0691609863409983,0.256136587003376,0.00118664039555827,-0.0516216117639607,0.069417479810791,2019,8,12,1,0,0,"UYSAL",0,0,0,0,0,0,339
2019-08-13,1.2153326632276,2.56723794751762,-5.18592627937699,-0.532600067497448,-0.0736192691596342,3.37528400495356,2.76906466829648,-0.137515160358876,1.5029846578362,-0.0513528786623088,-0.21182245923574,-5.39774873861273,-0.0373378327888078,2.94607928670486,-0.0553911656989365,-0.010688588216728,-0.35443033589508,0,1.10853265047524,0.754102314580156,0,2.2625313032415,0,-0.00447457720113281,-1.73074662347729,2.62262911321656,-0.17816973160237,-0.0736192691596342,2.26675135447832,2.01496235371632,-0.137515160358876,-0.759546645405298,-0.0513528786623088,-0.0328632555876749,-0.00629807438016883,2.49148750359719,-5.12517997283492,-0.328128001810757,0.102789821892896,2.94559443633461,-0.0233251316678689,0.277624844421066,-0.0404844871634391,-0.306677087148922,1095.83333333333,1198.94875,0.0402348724632038,0.107530986157267,0.250771968147885,0.00118664039555827,0.0378051893417153,0.031506934466599,2019,8,13,2,0,0,"UYSAL",0,0,0,0,0,0,340
2019-08-14,-0.622658502957847,3.64315023068079,-5.85799115871703,-0.310886054163682,-0.0221397736987659,1.7858221455752,1.45279631771275,-0.0570618529960014,0.667316105455292,-0.0208209132404693,-0.408948556501563,-6.26693971521859,-0.0410986753516024,3.76854192351074,1.66468840602041,-0.0154973912943481,-0.487150350457909,0,0.555537983076023,0.0683876326181139,0,2.05810479257723,0,-0.00714151641066035,-4.39120042646856,1.97846182466038,0.176264296294232,-0.0221397736987659,1.23028416249918,1.38440868509464,-0.0570618529960014,-1.39078868712194,-0.0208209132404693,-0.0339571589409418,-0.00983318060794147,3.99134695896276,-5.92597455666411,-0.455152071010371,-0.0676967972936866,0.986777927806926,-0.116563304905494,1.67384130969022,-0.0378953886091862,-0.0585172585850193,1225,1587.10125,0.0431404923102399,0.115982117137749,0.171464313627633,0.00118664039555827,-0.0590449258426262,0.00675507414328802,2019,8,14,3,0,0,"UYSAL",0,0,0,0,0,0,341
2019-08-15,-1.93714617258628,7.68608330157448,-1.09541607641699,-2.23984288553319,0.010995363788169,-4.53800436490297,-6.766851886648,-0.37556558695651,-0.463526477231721,-0.227762966245428,-0.669314124949581,-1.76473020136658,-0.0247923557125493,1.84196961128524,2.9617812419576,-0.00916518007916638,-1.25868892258639,0,-0.70863107420057,-1.96731999678696,0,0.864500437091859,0,-0.00782689089810237,-3.77911578387155,4.72430205961687,-0.981153962946806,0.010995363788169,-3.82937329070241,-4.79953188986105,-0.37556558695651,-1.32802691432358,-0.227762966245428,-0.0169654648144472,-0.072999524554433,7.64068435625223,-0.284601573955453,-1.80722468702672,-0.214263818345285,-3.41865617682067,-0.367243758666989,-1.47697537891594,-0.130570588596608,-0.0141478984790044,6500,4983.70708333333,0.202157975579752,0.221748683549716,0.0465342968285904,0.00118664039555827,0.00401696590136469,-0.000317997018128013,2019,8,15,4,0,0,"UYSAL",0,0,0,0,0,0,342
